 -2.9500E+00  1.0752E+00  1.0728E+00  8.2162E-01  8.2051E-01
 -2.9000E+00  1.0550E+00  1.0527E+00  8.1215E-01  8.1107E-01
 -2.8500E+00  1.0346E+00  1.0324E+00  8.0238E-01  8.0132E-01
 -2.8000E+00  1.0139E+00  1.0118E+00  7.9229E-01  7.9126E-01
 -2.7500E+00  9.9297E-01  9.9096E-01  7.8187E-01  7.8086E-01
 -2.7000E+00  9.7181E-01  9.6989E-01  7.7110E-01  7.7012E-01
 -2.6500E+00  9.5040E-01  9.4857E-01  7.5997E-01  7.5901E-01
 -2.6000E+00  9.2873E-01  9.2698E-01  7.4846E-01  7.4753E-01
 -2.5500E+00  9.0679E-01  9.0513E-01  7.3655E-01  7.3564E-01
 -2.5000E+00  8.8457E-01  8.8300E-01  7.2422E-01  7.2334E-01
 -2.4500E+00  8.6207E-01  8.6058E-01  7.1146E-01  7.1060E-01
 -2.4000E+00  8.3928E-01  8.3787E-01  6.9824E-01  6.9741E-01
 -2.3500E+00  8.1620E-01  8.1486E-01  6.8454E-01  6.8374E-01
 -2.3000E+00  7.9280E-01  7.9154E-01  6.7034E-01  6.6956E-01
 -2.2500E+00  7.6909E-01  7.6791E-01  6.5561E-01  6.5486E-01
 -2.2000E+00  7.4505E-01  7.4394E-01  6.4033E-01  6.3961E-01
 -2.1500E+00  7.2068E-01  7.1964E-01  6.2447E-01  6.2378E-01
 -2.1000E+00  6.9596E-01  6.9499E-01  6.0801E-01  6.0735E-01
 -2.0500E+00  6.7089E-01  6.6998E-01  5.9092E-01  5.9029E-01
 -2.0000E+00  6.4545E-01  6.4460E-01  5.7317E-01  5.7257E-01
 -1.9500E+00  6.1962E-01  6.1884E-01  5.5472E-01  5.5416E-01
 -1.9000E+00  5.9341E-01  5.9269E-01  5.3556E-01  5.3502E-01
 -1.8500E+00  5.6680E-01  5.6613E-01  5.1565E-01  5.1514E-01
 -1.8000E+00  5.3976E-01  5.3915E-01  4.9495E-01  4.9448E-01
 -1.7500E+00  5.1230E-01  5.1174E-01  4.7344E-01  4.7300E-01
 -1.7000E+00  4.8439E-01  4.8388E-01  4.5108E-01  4.5067E-01
 -1.6500E+00  4.5602E-01  4.5556E-01  4.2785E-01  4.2747E-01
 -1.6000E+00  4.2718E-01  4.2677E-01  4.0371E-01  4.0336E-01
 -1.5500E+00  3.9784E-01  3.9747E-01  3.7864E-01  3.7833E-01
 -1.5000E+00  3.6799E-01  3.6767E-01  3.5261E-01  3.5233E-01
 -1.4500E+00  3.3762E-01  3.3733E-01  3.2560E-01  3.2535E-01
 -1.4000E+00  3.0670E-01  3.0645E-01  2.9759E-01  2.9736E-01
 -1.3500E+00  2.7521E-01  2.7500E-01  2.6856E-01  2.6836E-01
 -1.3000E+00  2.4313E-01  2.4295E-01  2.3850E-01  2.3834E-01
 -1.2500E+00  2.1045E-01  2.1030E-01  2.0742E-01  2.0728E-01
 -1.2000E+00  1.7712E-01  1.7700E-01  1.7531E-01  1.7519E-01
 -1.1500E+00  1.4315E-01  1.4305E-01  1.4218E-01  1.4209E-01
 -1.1000E+00  1.0848E-01  1.0841E-01  1.0806E-01  1.0799E-01
 -1.0500E+00  7.3109E-02  7.3054E-02  7.2979E-02  7.2925E-02
 -1.0000E+00  3.6994E-02  3.6956E-02  3.6977E-02  3.6939E-02
 -9.5000E-01  1.0845E-04  8.4679E-05  1.0845E-04  8.4679E-05
 -9.0000E-01 -3.7580E-02 -3.7593E-02 -3.7562E-02 -3.7575E-02
 -8.5000E-01 -7.6106E-02 -7.6110E-02 -7.5959E-02 -7.5964E-02
 -8.0000E-01 -1.1550E-01 -1.1550E-01 -1.1500E-01 -1.1499E-01
 -7.5000E-01 -1.5581E-01 -1.5581E-01 -1.5457E-01 -1.5457E-01
 -7.0000E-01 -1.9708E-01 -1.9708E-01 -1.9458E-01 -1.9458E-01
 -6.5000E-01 -2.3933E-01 -2.3934E-01 -2.3492E-01 -2.3492E-01
 -6.0000E-01 -2.8263E-01 -2.8264E-01 -2.7545E-01 -2.7546E-01
 -5.5000E-01 -3.2702E-01 -3.2704E-01 -3.1606E-01 -3.1608E-01
 -5.0000E-01 -3.7255E-01 -3.7259E-01 -3.5662E-01 -3.5665E-01
 -4.5000E-01 -4.1927E-01 -4.1933E-01 -3.9701E-01 -3.9706E-01
 -4.0000E-01 -4.6726E-01 -4.6733E-01 -4.3711E-01 -4.3717E-01
 -3.5000E-01 -5.1656E-01 -5.1666E-01 -4.7680E-01 -4.7689E-01
 -3.0000E-01 -5.6724E-01 -5.6737E-01 -5.1598E-01 -5.1608E-01
 -2.5000E-01 -6.1938E-01 -6.1955E-01 -5.5455E-01 -5.5467E-01
 -2.0000E-01 -6.7306E-01 -6.7327E-01 -5.9242E-01 -5.9256E-01
