 -5.0000E+00  2.2441E+00  2.2365E+00  1.1516E+00  1.1503E+00
 -4.9500E+00  2.2331E+00  2.2255E+00  1.1498E+00  1.1485E+00
 -4.9000E+00  2.2220E+00  2.2144E+00  1.1479E+00  1.1466E+00
 -4.8500E+00  2.2109E+00  2.2032E+00  1.1460E+00  1.1447E+00
 -4.8000E+00  2.1998E+00  2.1921E+00  1.1441E+00  1.1428E+00
 -4.7500E+00  2.1886E+00  2.1808E+00  1.1422E+00  1.1409E+00
 -4.7000E+00  2.1773E+00  2.1695E+00  1.1402E+00  1.1389E+00
 -4.6500E+00  2.1660E+00  2.1582E+00  1.1383E+00  1.1369E+00
 -4.6000E+00  2.1546E+00  2.1468E+00  1.1363E+00  1.1349E+00
 -4.5500E+00  2.1432E+00  2.1354E+00  1.1342E+00  1.1328E+00
 -4.5000E+00  2.1317E+00  2.1238E+00  1.1322E+00  1.1307E+00
 -4.4500E+00  2.1202E+00  2.1123E+00  1.1301E+00  1.1286E+00
 -4.4000E+00  2.1086E+00  2.1007E+00  1.1280E+00  1.1265E+00
 -4.3500E+00  2.0969E+00  2.0890E+00  1.1258E+00  1.1243E+00
 -4.3000E+00  2.0852E+00  2.0773E+00  1.1236E+00  1.1221E+00
 -4.2500E+00  2.0734E+00  2.0655E+00  1.1214E+00  1.1199E+00
 -4.2000E+00  2.0616E+00  2.0536E+00  1.1192E+00  1.1176E+00
 -4.1500E+00  2.0497E+00  2.0417E+00  1.1169E+00  1.1153E+00
 -4.1000E+00  2.0377E+00  2.0297E+00  1.1146E+00  1.1130E+00
 -4.0500E+00  2.0257E+00  2.0177E+00  1.1122E+00  1.1107E+00
 -4.0000E+00  2.0136E+00  2.0056E+00  1.1099E+00  1.1083E+00
 -3.9500E+00  2.0015E+00  1.9934E+00  1.1074E+00  1.1058E+00
 -3.9000E+00  1.9892E+00  1.9812E+00  1.1050E+00  1.1034E+00
 -3.8500E+00  1.9769E+00  1.9689E+00  1.1025E+00  1.1008E+00
 -3.8000E+00  1.9646E+00  1.9565E+00  1.1000E+00  1.0983E+00
 -3.7500E+00  1.9522E+00  1.9440E+00  1.0974E+00  1.0957E+00
 -3.7000E+00  1.9396E+00  1.9315E+00  1.0948E+00  1.0931E+00
 -3.6500E+00  1.9271E+00  1.9190E+00  1.0921E+00  1.0904E+00
 -3.6000E+00  1.9144E+00  1.9063E+00  1.0894E+00  1.0877E+00
 -3.5500E+00  1.9017E+00  1.8936E+00  1.0867E+00  1.0849E+00
 -3.5000E+00  1.8889E+00  1.8808E+00  1.0839E+00  1.0821E+00
 -3.4500E+00  1.8760E+00  1.8679E+00  1.0811E+00  1.0793E+00
 -3.4000E+00  1.8631E+00  1.8550E+00  1.0782E+00  1.0764E+00
 -3.3500E+00  1.8500E+00  1.8419E+00  1.0752E+00  1.0734E+00
 -3.3000E+00  1.8369E+00  1.8288E+00  1.0723E+00  1.0704E+00
 -3.2500E+00  1.8237E+00  1.8157E+00  1.0692E+00  1.0674E+00
 -3.2000E+00  1.8104E+00  1.8024E+00  1.0661E+00  1.0643E+00
 -3.1500E+00  1.7970E+00  1.7890E+00  1.0630E+00  1.0611E+00
 -3.1000E+00  1.7836E+00  1.7756E+00  1.0598E+00  1.0579E+00
 -3.0500E+00  1.7700E+00  1.7621E+00  1.0565E+00  1.0546E+00
 -3.0000E+00  1.7564E+00  1.7485E+00  1.0532E+00  1.0513E+00
 -2.9500E+00  1.7427E+00  1.7348E+00  1.0498E+00  1.0479E+00
 -2.9000E+00  1.7289E+00  1.7210E+00  1.0464E+00  1.0444E+00
 -2.8500E+00  1.7149E+00  1.7072E+00  1.0429E+00  1.0409E+00
 -2.8000E+00  1.7009E+00  1.6932E+00  1.0393E+00  1.0373E+00
 -2.7500E+00  1.6868E+00  1.6791E+00  1.0357E+00  1.0337E+00
 -2.7000E+00  1.6726E+00  1.6650E+00  1.0319E+00  1.0299E+00
 -2.6500E+00  1.6583E+00  1.6507E+00  1.0282E+00  1.0261E+00
 -2.6000E+00  1.6439E+00  1.6364E+00  1.0243E+00  1.0223E+00
 -2.5500E+00  1.6294E+00  1.6220E+00  1.0203E+00  1.0183E+00
 -2.5000E+00  1.6147E+00  1.6074E+00  1.0163E+00  1.0143E+00
 -2.4500E+00  1.6000E+00  1.5928E+00  1.0122E+00  1.0102E+00
 -2.4000E+00  1.5851E+00  1.5780E+00  1.0080E+00  1.0060E+00
 -2.3500E+00  1.5702E+00  1.5631E+00  1.0037E+00  1.0017E+00
 -2.3000E+00  1.5551E+00  1.5482E+00  9.9932E-01  9.9729E-01
 -2.2500E+00  1.5399E+00  1.5331E+00  9.9484E-01  9.9281E-01
 -2.2000E+00  1.5245E+00  1.5179E+00  9.9026E-01  9.8824E-01
 -2.1500E+00  1.5091E+00  1.5025E+00  9.8558E-01  9.8357E-01
 -2.1000E+00  1.4935E+00  1.4871E+00  9.8079E-01  9.7880E-01
 -2.0500E+00  1.4778E+00  1.4715E+00  9.7589E-01  9.7392E-01
 -2.0000E+00  1.4620E+00  1.4559E+00  9.7088E-01  9.6893E-01
 -1.9500E+00  1.4460E+00  1.4401E+00  9.6575E-01  9.6383E-01
 -1.9000E+00  1.4299E+00  1.4241E+00  9.6050E-01  9.5861E-01
 -1.8500E+00  1.4136E+00  1.4081E+00  9.5512E-01  9.5326E-01
 -1.8000E+00  1.3972E+00  1.3919E+00  9.4960E-01  9.4779E-01
 -1.7500E+00  1.3807E+00  1.3755E+00  9.4395E-01  9.4218E-01
 -1.7000E+00  1.3640E+00  1.3591E+00  9.3816E-01  9.3644E-01
 -1.6500E+00  1.3471E+00  1.3424E+00  9.3222E-01  9.3056E-01
 -1.6000E+00  1.3301E+00  1.3257E+00  9.2613E-01  9.2453E-01
 -1.5500E+00  1.3129E+00  1.3088E+00  9.1988E-01  9.1835E-01
 -1.5000E+00  1.2956E+00  1.2917E+00  9.1346E-01  9.1201E-01
 -1.4500E+00  1.2781E+00  1.2745E+00  9.0687E-01  9.0551E-01
 -1.4000E+00  1.2604E+00  1.2572E+00  9.0009E-01  8.9884E-01
 -1.3500E+00  1.2425E+00  1.2396E+00  8.9313E-01  8.9199E-01
 -1.3000E+00  1.2245E+00  1.2219E+00  8.8598E-01  8.8495E-01
