 -5.0000E+00  1.9993E+00  1.9660E+00  1.1070E+00  1.1003E+00
 -4.9500E+00  1.9856E+00  1.9535E+00  1.1042E+00  1.0977E+00
 -4.9000E+00  1.9718E+00  1.9409E+00  1.1014E+00  1.0950E+00
 -4.8500E+00  1.9580E+00  1.9282E+00  1.0986E+00  1.0924E+00
 -4.8000E+00  1.9442E+00  1.9155E+00  1.0957E+00  1.0897E+00
 -4.7500E+00  1.9304E+00  1.9027E+00  1.0928E+00  1.0869E+00
 -4.7000E+00  1.9165E+00  1.8898E+00  1.0899E+00  1.0841E+00
 -4.6500E+00  1.9026E+00  1.8768E+00  1.0869E+00  1.0812E+00
 -4.6000E+00  1.8887E+00  1.8638E+00  1.0838E+00  1.0783E+00
 -4.5500E+00  1.8747E+00  1.8507E+00  1.0808E+00  1.0754E+00
 -4.5000E+00  1.8606E+00  1.8375E+00  1.0776E+00  1.0724E+00
 -4.4500E+00  1.8466E+00  1.8242E+00  1.0745E+00  1.0693E+00
 -4.4000E+00  1.8324E+00  1.8108E+00  1.0712E+00  1.0662E+00
 -4.3500E+00  1.8182E+00  1.7974E+00  1.0680E+00  1.0631E+00
 -4.3000E+00  1.8040E+00  1.7838E+00  1.0646E+00  1.0599E+00
 -4.2500E+00  1.7897E+00  1.7702E+00  1.0612E+00  1.0566E+00
 -4.2000E+00  1.7753E+00  1.7565E+00  1.0578E+00  1.0532E+00
 -4.1500E+00  1.7608E+00  1.7427E+00  1.0543E+00  1.0498E+00
 -4.1000E+00  1.7463E+00  1.7288E+00  1.0507E+00  1.0464E+00
 -4.0500E+00  1.7317E+00  1.7148E+00  1.0471E+00  1.0428E+00
 -4.0000E+00  1.7171E+00  1.7007E+00  1.0434E+00  1.0392E+00
 -3.9500E+00  1.7023E+00  1.6865E+00  1.0397E+00  1.0356E+00
 -3.9000E+00  1.6875E+00  1.6722E+00  1.0358E+00  1.0318E+00
 -3.8500E+00  1.6726E+00  1.6578E+00  1.0319E+00  1.0280E+00
 -3.8000E+00  1.6576E+00  1.6434E+00  1.0280E+00  1.0241E+00
 -3.7500E+00  1.6425E+00  1.6288E+00  1.0239E+00  1.0202E+00
 -3.7000E+00  1.6273E+00  1.6141E+00  1.0198E+00  1.0161E+00
 -3.6500E+00  1.6121E+00  1.5993E+00  1.0156E+00  1.0120E+00
 -3.6000E+00  1.5967E+00  1.5843E+00  1.0113E+00  1.0078E+00
 -3.5500E+00  1.5813E+00  1.5693E+00  1.0069E+00  1.0035E+00
 -3.5000E+00  1.5657E+00  1.5542E+00  1.0024E+00  9.9906E-01
 -3.4500E+00  1.5500E+00  1.5389E+00  9.9784E-01  9.9456E-01
 -3.4000E+00  1.5343E+00  1.5236E+00  9.9317E-01  9.8996E-01
 -3.3500E+00  1.5184E+00  1.5081E+00  9.8840E-01  9.8526E-01
 -3.3000E+00  1.5024E+00  1.4924E+00  9.8353E-01  9.8046E-01
 -3.2500E+00  1.4863E+00  1.4767E+00  9.7855E-01  9.7555E-01
 -3.2000E+00  1.4701E+00  1.4608E+00  9.7345E-01  9.7052E-01
 -3.1500E+00  1.4537E+00  1.4448E+00  9.6824E-01  9.6538E-01
 -3.1000E+00  1.4372E+00  1.4287E+00  9.6291E-01  9.6011E-01
 -3.0500E+00  1.4207E+00  1.4124E+00  9.5746E-01  9.5472E-01
 -3.0000E+00  1.4039E+00  1.3960E+00  9.5187E-01  9.4920E-01
 -2.9500E+00  1.3871E+00  1.3795E+00  9.4615E-01  9.4355E-01
 -2.9000E+00  1.3701E+00  1.3628E+00  9.4029E-01  9.3775E-01
 -2.8500E+00  1.3529E+00  1.3459E+00  9.3429E-01  9.3181E-01
 -2.8000E+00  1.3357E+00  1.3290E+00  9.2814E-01  9.2572E-01
 -2.7500E+00  1.3183E+00  1.3118E+00  9.2183E-01  9.1947E-01
 -2.7000E+00  1.3007E+00  1.2945E+00  9.1536E-01  9.1306E-01
 -2.6500E+00  1.2830E+00  1.2771E+00  9.0872E-01  9.0648E-01
 -2.6000E+00  1.2651E+00  1.2594E+00  9.0190E-01  8.9972E-01
 -2.5500E+00  1.2471E+00  1.2416E+00  8.9490E-01  8.9278E-01
 -2.5000E+00  1.2288E+00  1.2237E+00  8.8772E-01  8.8565E-01
 -2.4500E+00  1.2105E+00  1.2056E+00  8.8033E-01  8.7833E-01
 -2.4000E+00  1.1919E+00  1.1872E+00  8.7274E-01  8.7079E-01
 -2.3500E+00  1.1732E+00  1.1687E+00  8.6493E-01  8.6305E-01
 -2.3000E+00  1.1543E+00  1.1501E+00  8.5691E-01  8.5508E-01
 -2.2500E+00  1.1352E+00  1.1312E+00  8.4865E-01  8.4687E-01
 -2.2000E+00  1.1160E+00  1.1121E+00  8.4014E-01  8.3842E-01
 -2.1500E+00  1.0965E+00  1.0928E+00  8.3138E-01  8.2972E-01
 -2.1000E+00  1.0768E+00  1.0733E+00  8.2236E-01  8.2076E-01
 -2.0500E+00  1.0569E+00  1.0537E+00  8.1307E-01  8.1152E-01
 -2.0000E+00  1.0368E+00  1.0338E+00  8.0348E-01  8.0199E-01
 -1.9500E+00  1.0165E+00  1.0136E+00  7.9360E-01  7.9216E-01
 -1.9000E+00  9.9601E-01  9.9327E-01  7.8340E-01  7.8202E-01
 -1.8500E+00  9.7526E-01  9.7268E-01  7.7287E-01  7.7155E-01
 -1.8000E+00  9.5427E-01  9.5185E-01  7.6200E-01  7.6073E-01
 -1.7500E+00  9.3304E-01  9.3078E-01  7.5077E-01  7.4956E-01
 -1.7000E+00  9.1157E-01  9.0945E-01  7.3917E-01  7.3801E-01
 -1.6500E+00  8.8984E-01  8.8787E-01  7.2717E-01  7.2607E-01
 -1.6000E+00  8.6785E-01  8.6602E-01  7.1477E-01  7.1372E-01
 -1.5500E+00  8.4559E-01  8.4389E-01  7.0193E-01  7.0094E-01
 -1.5000E+00  8.2306E-01  8.2149E-01  6.8865E-01  6.8771E-01
 -1.4500E+00  8.0025E-01  7.9880E-01  6.7489E-01  6.7401E-01
 -1.4000E+00  7.7714E-01  7.7581E-01  6.6065E-01  6.5982E-01
 -1.3500E+00  7.5374E-01  7.5252E-01  6.4589E-01  6.4511E-01
 -1.3000E+00  7.3002E-01  7.2892E-01  6.3059E-01  6.2987E-01
 -1.2500E+00  7.0599E-01  7.0499E-01  6.1473E-01  6.1407E-01
 -1.2000E+00  6.8163E-01  6.8073E-01  5.9829E-01  5.9767E-01
 -1.1500E+00  6.5693E-01  6.5612E-01  5.8123E-01  5.8067E-01
 -1.1000E+00  6.3189E-01  6.3117E-01  5.6354E-01  5.6302E-01
 -1.0500E+00  6.0648E-01  6.0585E-01  5.4517E-01  5.4471E-01
 -1.0000E+00  5.8071E-01  5.8015E-01  5.2611E-01  5.2570E-01
 -9.5000E-01  5.5455E-01  5.5407E-01  5.0633E-01  5.0596E-01
 -9.0000E-01  5.2800E-01  5.2759E-01  4.8580E-01  4.8547E-01
 -8.5000E-01  5.0104E-01  5.0070E-01  4.6448E-01  4.6420E-01
 -8.0000E-01  4.7367E-01  4.7338E-01  4.4236E-01  4.4212E-01
 -7.5000E-01  4.4586E-01  4.4562E-01  4.1940E-01  4.1921E-01
